id,founder_name,email,role,company,location,idea,about,keywords,stage,linked_in,notes
bb3ae9fe-0333-4f73-862d-5cb786751298,Ritika Pandey,ritika.pandey@smarthire.in,Engineer,GreenVolt,"Bengaluru, India",Iot healthtech healthtech mobility fintech. Building a solution for marketplace.,Cloud blockchain fintech sustainability gaming cleantech mobility investor. Experienced in gaming and sustainability.,"telemedicine,sustainability,edtech",none,https://www.linkedin.com/in/ritikapandey55,Focused on user acquisition.
77b3e202-b393-4a9d-9781-19a00243dfb9,Rahul Iyer,rahul.iyer@healthbridge.in,PM,HealthBridge,"Hyderabad, India",Cleantech sustainability gaming gaming gaming. Building a solution for telemedicine.,Blockchain marketplace healthtech telemedicine blockchain mobility logistics sustainability. Experienced in marketplace and marketplace.,"sustainability,gaming,IoT",none,https://www.linkedin.com/in/rahuliyer25,
8765b1f6-8786-4a5a-af91-edcbdc89519b,Isha Kapoor,isha.kapoor@healthbridge.in,PM,EduNext,"Mumbai, India",Gaming investor cleantech cloud sustainability. Building a solution for IoT.,Cloud ecommerce gaming ecommerce cleantech investor iot investor. Experienced in logistics and AI.,"fintech,cloud,telemedicine",series A,https://www.linkedin.com/in/ishakapoor55,Exploring partnerships with corporates.
e8d86330-8c3a-4197-a80a-d2fd9b7ed4a4,Meera Reddy,meera.reddy@healthbridge.in,Engineer,GreenVolt,"Hyderabad, India",Gaming ecommerce ai iot fintech. Building a solution for sustainability.,Iot healthtech healthtech mobility cloud healthtech telemedicine blockchain. Experienced in fintech and ecommerce.,"mobility,cleantech,fintech",none,https://www.linkedin.com/in/meerareddy58,
c0c0dc85-1cdb-4b0c-9d1c-aab8db1d227c,Simran Agarwal,simran.agarwal@travelease.in,Founder,TravelEase,"Mumbai, India",Gaming fintech ai ai healthtech. Building a solution for telemedicine.,Sustainability iot mobility cleantech healthtech sustainability telemedicine gaming. Experienced in cleantech and edtech.,"AI,logistics,healthtech",none,https://www.linkedin.com/in/simranagarwal80,Focused on user acquisition.
1b36e08e-9dea-4b1c-b1cf-a0ea4884e450,Rohan Verma,rohan.verma@edunext.in,Founder,EduNext,"Delhi, India",Cleantech blockchain cloud cleantech cloud. Building a solution for cleantech.,Investor sustainability healthtech mobility ecommerce healthtech fintech iot. Experienced in investor and marketplace.,"cleantech,logistics,healthtech",seed,https://www.linkedin.com/in/rohanverma75,
4f319a6f-a532-431a-8089-0d80dc425522,Neha Chopra,neha.chopra@techsutra.in,Engineer,MedCura,"Hyderabad, India",Marketplace fintech mobility edtech edtech. Building a solution for AI.,Telemedicine edtech gaming investor ai ai mobility telemedicine. Experienced in marketplace and investor.,"ecommerce,cleantech,fintech",seed,https://www.linkedin.com/in/nehachopra51,Expanding into new geographies.
96c70e1d-aaa4-4ce5-a044-ca4f865072d5,Siddharth Verma,siddharth.verma@farmiot.in,Co-founder,SmartHire,"Jaipur, India",Cloud investor mobility sustainability ai. Building a solution for gaming.,Telemedicine fintech mobility sustainability blockchain sustainability ecommerce cloud. Experienced in mobility and investor.,"logistics,gaming,cleantech",pre-seed,https://www.linkedin.com/in/siddharthverma74,Recently closed a small round.
fd46380d-cb4a-4c7e-89d2-ece36139a8ef,Kunal Rastogi,kunal.rastogi@travelease.in,Co-founder,DataMind,"Ahmedabad, India",Cleantech blockchain sustainability cleantech edtech. Building a solution for gaming.,Cleantech iot cleantech healthtech gaming healthtech cleantech fintech. Experienced in investor and telemedicine.,"marketplace,mobility,fintech",none,https://www.linkedin.com/in/kunalrastogi91,Expanding into new geographies.
2c28b976-d763-4ef0-819a-eee770d045a9,Aditya Sharma,aditya.sharma@cleancity.in,Engineer,DataMind,"Lucknow, India",Gaming edtech iot fintech telemedicine. Building a solution for investor.,Ecommerce mobility ecommerce mobility sustainability ai blockchain fintech. Experienced in cloud and edtech.,"healthtech,ecommerce,marketplace",series A,https://www.linkedin.com/in/adityasharma13,
a4ad541f-b061-41a8-8198-512edf5b6da9,Aarav Rastogi,aarav.rastogi@healthbridge.in,Founder,DataMind,"Chennai, India",Sustainability sustainability ecommerce telemedicine cloud. Building a solution for blockchain.,Cloud cloud blockchain blockchain mobility ecommerce ecommerce fintech. Experienced in blockchain and investor.,"marketplace,mobility,logistics",none,https://www.linkedin.com/in/aaravrastogi78,Focused on user acquisition.
80e35f1c-dd75-479c-9b18-ce2860f6f729,Kavya Bose,kavya.bose@neomart.in,Founder,MedCura,"Delhi, India",Telemedicine logistics gaming edtech cleantech. Building a solution for marketplace.,Mobility investor mobility sustainability iot ecommerce sustainability cleantech. Experienced in blockchain and mobility.,"AI,fintech,IoT",growth,https://www.linkedin.com/in/kavyabose71,
9483eb4d-333d-447d-bb92-7bc0ec0a7a8f,Ananya Patel,ananya.patel@medcura.in,Founder,EduNext,"Lucknow, India",Ecommerce ai blockchain blockchain sustainability. Building a solution for mobility.,Cleantech gaming fintech healthtech gaming telemedicine mobility logistics. Experienced in blockchain and IoT.,"AI,fintech,sustainability",pre-seed,https://www.linkedin.com/in/ananyapatel17,Recently closed a small round.
7854972f-f08b-41d4-b65e-f6b1443eed0b,Ananya Gupta,ananya.gupta@farmiot.in,Engineer,GreenVolt,"Jaipur, India",Mobility sustainability marketplace healthtech healthtech. Building a solution for logistics.,Cloud ai mobility cleantech cloud edtech telemedicine sustainability. Experienced in gaming and healthtech.,"gaming,AI,marketplace",none,https://www.linkedin.com/in/ananyagupta6,Exploring partnerships with corporates.
016f2f0e-fc19-45d6-912c-835afa050de3,Rahul Menon,rahul.menon@techsutra.in,Co-founder,HealthBridge,"Bengaluru, India",Iot iot edtech investor logistics. Building a solution for gaming.,Gaming ecommerce cleantech sustainability investor logistics telemedicine cleantech. Experienced in fintech and ecommerce.,"IoT,blockchain,sustainability",growth,https://www.linkedin.com/in/rahulmenon21,Expanding into new geographies.
54e1ce46-2f9c-4580-a3a4-6d93201982c4,Priya Nair,priya.nair@smarthire.in,Co-founder,HealthBridge,"Hyderabad, India",Mobility edtech logistics ecommerce iot. Building a solution for investor.,Fintech cloud sustainability mobility telemedicine investor ai investor. Experienced in sustainability and fintech.,"blockchain,edtech,marketplace",growth,https://www.linkedin.com/in/priyanair14,
49cdf3f3-a44f-4720-b1b3-1bf45859f8b0,Ishaan Iyer,ishaan.iyer@smarthire.in,Investor,AgriFyTech,"Hyderabad, India",Edtech healthtech mobility investor ecommerce. Building a solution for marketplace.,Fintech mobility ecommerce iot cloud cleantech investor healthtech. Experienced in blockchain and logistics.,"mobility,cloud,gaming",series A,https://www.linkedin.com/in/ishaaniyer23,Looking for funding opportunities.
af5e2fd3-b2c0-47cc-a1b6-79f324c5a21c,Kavya Gupta,kavya.gupta@farmiot.in,PM,CloudNova,"Lucknow, India",Edtech logistics ecommerce ecommerce sustainability. Building a solution for IoT.,Investor logistics edtech ecommerce logistics healthtech ai blockchain. Experienced in edtech and cleantech.,"gaming,logistics,healthtech",none,https://www.linkedin.com/in/kavyagupta95,Expanding into new geographies.
85a65f38-464c-499c-993f-99ea25bd4bfd,Sanya Chopra,sanya.chopra@healthbridge.in,Other,NeoMart,"Mumbai, India",Investor investor edtech telemedicine marketplace. Building a solution for marketplace.,Cloud ecommerce fintech ai healthtech ecommerce marketplace sustainability. Experienced in logistics and cloud.,"telemedicine,logistics,ecommerce",growth,https://www.linkedin.com/in/sanyachopra55,Focused on user acquisition.
dbdd8d51-0d64-4f1d-8141-e1b298e0f369,Sanya Bose,sanya.bose@greenvolt.in,Engineer,SmartHire,"Chennai, India",Ecommerce healthtech investor blockchain ai. Building a solution for cleantech.,Blockchain mobility cloud mobility cloud investor sustainability fintech. Experienced in telemedicine and marketplace.,"sustainability,fintech,edtech",seed,https://www.linkedin.com/in/sanyabose73,Exploring partnerships with corporates.
c6d27808-0572-470c-a87d-15ad06936e5c,Simran Deshmukh,simran.deshmukh@travelease.in,Other,CloudNova,"Kolkata, India",Ai cloud logistics logistics iot. Building a solution for gaming.,Sustainability mobility gaming edtech marketplace ecommerce ai marketplace. Experienced in cloud and cloud.,"investor,edtech,mobility",growth,https://www.linkedin.com/in/simrandeshmukh60,Exploring partnerships with corporates.
b31ccc07-d092-4b2e-ad86-2e18c7c75db0,Neha Joshi,neha.joshi@edunext.in,Engineer,SmartHire,"Kolkata, India",Cleantech ai gaming ecommerce iot. Building a solution for IoT.,Ecommerce ecommerce cleantech edtech gaming cloud blockchain marketplace. Experienced in ecommerce and AI.,"investor,logistics,gaming",growth,https://www.linkedin.com/in/nehajoshi54,Focused on user acquisition.
a0fa9634-6281-4e99-8128-cbae34a18c1e,Vivaan Deshmukh,vivaan.deshmukh@greenvolt.in,Co-founder,NeoMart,"Kolkata, India",Logistics logistics gaming healthtech ai. Building a solution for AI.,Investor mobility fintech telemedicine logistics cloud ai blockchain. Experienced in AI and marketplace.,"ecommerce,telemedicine,gaming",pre-seed,https://www.linkedin.com/in/vivaandeshmukh17,Expanding into new geographies.
1c1155ff-4dd5-435a-98e3-13c355298bba,Priya Pandey,priya.pandey@datamind.in,Founder,CleanCity,"Delhi, India",Iot logistics logistics blockchain investor. Building a solution for marketplace.,Telemedicine fintech logistics iot iot gaming iot cleantech. Experienced in ecommerce and cloud.,"ecommerce,IoT,sustainability",pre-seed,https://www.linkedin.com/in/priyapandey16,Exploring partnerships with corporates.
270e1054-ffd9-4201-8f10-3477356ff76e,Arjun Deshmukh,arjun.deshmukh@datamind.in,Founder,EduNext,"Jaipur, India",Sustainability investor edtech iot cloud. Building a solution for edtech.,Ai blockchain telemedicine ecommerce mobility marketplace gaming cleantech. Experienced in cloud and IoT.,"edtech,cloud,AI",series A,https://www.linkedin.com/in/arjundeshmukh4,Exploring partnerships with corporates.
8f134b81-5f02-41d8-b01a-2c1b1c3f3d99,Ritika Gupta,ritika.gupta@finpeak.in,PM,AgriFyTech,"Mumbai, India",Telemedicine ai cleantech edtech ai. Building a solution for logistics.,Cloud investor investor iot logistics telemedicine ecommerce investor. Experienced in marketplace and ecommerce.,"cloud,fintech,AI",growth,https://www.linkedin.com/in/ritikagupta10,Exploring partnerships with corporates.
9fe34b8b-3d69-459e-bef2-640f234e10fd,Aarav Patel,aarav.patel@travelease.in,Engineer,FinPeak,"Lucknow, India",Cloud iot fintech investor mobility. Building a solution for gaming.,Cloud sustainability edtech investor cleantech sustainability sustainability cleantech. Experienced in mobility and AI.,"fintech,IoT,logistics",series A,https://www.linkedin.com/in/aaravpatel38,Expanding into new geographies.
44a65261-5422-4b15-90d6-650d6f1b2bad,Rahul Deshmukh,rahul.deshmukh@greenvolt.in,PM,TravelEase,"Kolkata, India",Blockchain sustainability iot gaming sustainability. Building a solution for AI.,Ai edtech sustainability sustainability edtech telemedicine edtech healthtech. Experienced in investor and gaming.,"gaming,mobility,cloud",pre-seed,https://www.linkedin.com/in/rahuldeshmukh2,Looking for funding opportunities.
ebaf112c-f193-4731-a247-0f5e2a9d656e,Meera Deshmukh,meera.deshmukh@techsutra.in,Engineer,DataMind,"Mumbai, India",Ai telemedicine ecommerce blockchain sustainability. Building a solution for AI.,Cleantech healthtech fintech mobility sustainability mobility healthtech mobility. Experienced in edtech and healthtech.,"telemedicine,healthtech,ecommerce",growth,https://www.linkedin.com/in/meeradeshmukh46,Looking for funding opportunities.
d3386e63-4368-4607-9437-75ffc2d48731,Sanya Reddy,sanya.reddy@medcura.in,Other,MedCura,"Lucknow, India",Fintech ai mobility mobility iot. Building a solution for sustainability.,Healthtech cleantech investor iot gaming ai ecommerce ecommerce. Experienced in logistics and healthtech.,"blockchain,ecommerce,AI",pre-seed,https://www.linkedin.com/in/sanyareddy80,Focused on user acquisition.
cefdf0df-6054-43b9-9bdb-bc2e9de3eb47,Tanvi Kapoor,tanvi.kapoor@cleancity.in,Other,CleanCity,"Jaipur, India",Mobility cleantech healthtech blockchain iot. Building a solution for ecommerce.,Cloud edtech healthtech sustainability sustainability investor telemedicine sustainability. Experienced in marketplace and gaming.,"sustainability,marketplace,cloud",growth,https://www.linkedin.com/in/tanvikapoor23,Recently closed a small round.
431b2e13-2a3b-4c6e-8cf8-4b92521eb9c4,Sanya Kulkarni,sanya.kulkarni@smarthire.in,Other,HealthBridge,"Ahmedabad, India",Edtech gaming cleantech mobility ecommerce. Building a solution for gaming.,Fintech sustainability ai cloud blockchain marketplace healthtech fintech. Experienced in marketplace and healthtech.,"IoT,AI,investor",none,https://www.linkedin.com/in/sanyakulkarni31,Expanding into new geographies.
fbe848fa-0561-4217-8c09-82dc47bdeb16,Kavya Joshi,kavya.joshi@smarthire.in,Co-founder,EduNext,"Pune, India",Cloud ai sustainability investor telemedicine. Building a solution for ecommerce.,Blockchain logistics mobility fintech fintech fintech sustainability ecommerce. Experienced in healthtech and gaming.,"edtech,AI,mobility",pre-seed,https://www.linkedin.com/in/kavyajoshi78,Recently closed a small round.
2656f162-d64f-4bdb-9772-58fad978fd39,Vivaan Pandey,vivaan.pandey@neomart.in,Founder,EduNext,"Hyderabad, India",Marketplace ecommerce iot marketplace investor. Building a solution for investor.,Ecommerce telemedicine logistics gaming investor cloud gaming mobility. Experienced in mobility and fintech.,"ecommerce,investor,IoT",pre-seed,https://www.linkedin.com/in/vivaanpandey40,Exploring partnerships with corporates.
b2e07f6a-dd71-4865-8049-039ff2cc499a,Tanvi Menon,tanvi.menon@medcura.in,Investor,CloudNova,"Pune, India",Ai blockchain iot fintech ai. Building a solution for cloud.,Healthtech logistics cleantech telemedicine iot iot marketplace cleantech. Experienced in fintech and cleantech.,"ecommerce,healthtech,cleantech",none,https://www.linkedin.com/in/tanvimenon6,
d359ab54-23b4-41d9-8f8b-be483c7025f7,Isha Mehta,isha.mehta@agrifytech.in,Founder,GreenVolt,"Bengaluru, India",Logistics ai ecommerce ecommerce edtech. Building a solution for IoT.,Logistics edtech marketplace gaming cloud marketplace edtech gaming. Experienced in marketplace and IoT.,"blockchain,IoT,fintech",series A,https://www.linkedin.com/in/ishamehta23,Recently closed a small round.
682fe548-8752-4efb-934e-29679cbfcd0d,Ananya Menon,ananya.menon@skillhub.in,Co-founder,FinPeak,"Bengaluru, India",Iot ai marketplace marketplace ai. Building a solution for edtech.,Sustainability ecommerce ai cloud cloud healthtech cleantech ai. Experienced in mobility and marketplace.,"blockchain,logistics,edtech",seed,https://www.linkedin.com/in/ananyamenon83,Recently closed a small round.
2a79e6e5-c0bc-4d25-878d-842d144e0afd,Sanya Banerjee,sanya.banerjee@techsutra.in,Co-founder,TravelEase,"Pune, India",Sustainability healthtech cloud cleantech ai. Building a solution for fintech.,Telemedicine marketplace ecommerce sustainability cleantech investor fintech cloud. Experienced in investor and logistics.,"gaming,edtech,healthtech",pre-seed,https://www.linkedin.com/in/sanyabanerjee97,
8fac2444-cfb9-4fa4-ad63-93f1b518a408,Ishaan Kulkarni,ishaan.kulkarni@datamind.in,Investor,EduNext,"Bengaluru, India",Gaming investor iot cloud ai. Building a solution for AI.,Cleantech gaming blockchain fintech fintech healthtech edtech edtech. Experienced in marketplace and edtech.,"gaming,IoT,sustainability",pre-seed,https://www.linkedin.com/in/ishaankulkarni19,Exploring partnerships with corporates.
e72c23d9-1827-4f33-b18a-62ff031039c5,Aditya Mehta,aditya.mehta@neomart.in,PM,SmartHire,"Kolkata, India",Cloud ecommerce healthtech investor iot. Building a solution for fintech.,Marketplace edtech fintech marketplace healthtech investor gaming blockchain. Experienced in telemedicine and sustainability.,"logistics,blockchain,healthtech",none,https://www.linkedin.com/in/adityamehta3,Recently closed a small round.
06371142-50e2-4a45-b6c2-f3577a4d0ab4,Meera Banerjee,meera.banerjee@greenvolt.in,Investor,DataMind,"Ahmedabad, India",Telemedicine ecommerce mobility healthtech iot. Building a solution for gaming.,Marketplace logistics cleantech cleantech healthtech investor mobility investor. Experienced in logistics and cloud.,"AI,cloud,fintech",growth,https://www.linkedin.com/in/meerabanerjee9,Recently closed a small round.
94bd5d9b-ae39-4423-9386-170a0b3d5525,Tanvi Nair,tanvi.nair@edunext.in,Co-founder,TravelEase,"Bengaluru, India",Fintech investor ecommerce fintech investor. Building a solution for cloud.,Sustainability cleantech telemedicine ecommerce investor mobility cloud edtech. Experienced in logistics and logistics.,"IoT,gaming,cleantech",seed,https://www.linkedin.com/in/tanvinair95,Exploring partnerships with corporates.
3ef70981-030c-4407-a291-a977e3cfb684,Kunal Kapoor,kunal.kapoor@skillhub.in,Investor,NeoMart,"Kolkata, India",Telemedicine marketplace logistics sustainability sustainability. Building a solution for fintech.,Investor ai sustainability edtech healthtech mobility fintech marketplace. Experienced in cleantech and cloud.,"cloud,IoT,cleantech",pre-seed,https://www.linkedin.com/in/kunalkapoor31,Expanding into new geographies.
0733ac3b-3163-4d07-8c93-d60dd7aa0963,Siddharth Kulkarni,siddharth.kulkarni@greenvolt.in,Other,AgriFyTech,"Ahmedabad, India",Sustainability mobility investor logistics cloud. Building a solution for healthtech.,Ecommerce fintech edtech iot ecommerce healthtech iot healthtech. Experienced in marketplace and edtech.,"IoT,ecommerce,telemedicine",none,https://www.linkedin.com/in/siddharthkulkarni83,
59c89f50-21b9-4e49-9c6a-f665cfb427d3,Kavya Agarwal,kavya.agarwal@cloudnova.in,Co-founder,TechSutra,"Jaipur, India",Mobility blockchain ecommerce healthtech iot. Building a solution for cloud.,Gaming edtech mobility ecommerce edtech sustainability investor ecommerce. Experienced in healthtech and edtech.,"AI,cloud,gaming",none,https://www.linkedin.com/in/kavyaagarwal87,Focused on user acquisition.
47880d23-c030-4613-9658-6e3acdac0e92,Arjun Menon,arjun.menon@agrifytech.in,Co-founder,GreenVolt,"Delhi, India",Iot mobility telemedicine sustainability ai. Building a solution for mobility.,Blockchain telemedicine fintech ai cleantech cloud logistics ai. Experienced in investor and telemedicine.,"investor,logistics,cleantech",none,https://www.linkedin.com/in/arjunmenon4,Expanding into new geographies.
127f903c-91ae-4f75-8aed-b1ceab2782d3,Rohan Singh,rohan.singh@neomart.in,Other,TravelEase,"Hyderabad, India",Edtech sustainability blockchain healthtech blockchain. Building a solution for edtech.,Healthtech blockchain blockchain ai investor cloud mobility investor. Experienced in sustainability and ecommerce.,"sustainability,AI,cleantech",pre-seed,https://www.linkedin.com/in/rohansingh55,Expanding into new geographies.
71fee981-d0e0-441a-8a72-d08572872578,Ishaan Chopra,ishaan.chopra@techsutra.in,Engineer,CleanCity,"Ahmedabad, India",Iot ecommerce sustainability ai ecommerce. Building a solution for AI.,Logistics telemedicine iot gaming cloud fintech cleantech ai. Experienced in logistics and investor.,"AI,marketplace,healthtech",series A,https://www.linkedin.com/in/ishaanchopra50,Looking for funding opportunities.
acda5b16-495f-4991-9b3c-fb6a6f03047d,Ritika Banerjee,ritika.banerjee@finpeak.in,Co-founder,EduNext,"Bengaluru, India",Healthtech iot logistics sustainability mobility. Building a solution for sustainability.,Mobility fintech edtech ecommerce investor ai healthtech healthtech. Experienced in cloud and sustainability.,"edtech,IoT,blockchain",seed,https://www.linkedin.com/in/ritikabanerjee6,Recently closed a small round.
8dcec18a-8add-4b79-b422-1a7487d40f3a,Neha Verma,neha.verma@finpeak.in,PM,FarmIoT,"Hyderabad, India",Marketplace blockchain telemedicine ecommerce cloud. Building a solution for healthtech.,Edtech investor ecommerce iot fintech logistics sustainability sustainability. Experienced in AI and healthtech.,"logistics,edtech,marketplace",seed,https://www.linkedin.com/in/nehaverma61,Exploring partnerships with corporates.
95551c04-00ec-4dfc-a76f-18e8b7bfded1,Aditi Kapoor,aditi.kapoor@techsutra.in,Engineer,HealthBridge,"Hyderabad, India",Gaming telemedicine ai iot healthtech. Building a solution for blockchain.,Edtech cleantech telemedicine mobility investor sustainability ai cloud. Experienced in cloud and fintech.,"fintech,telemedicine,cloud",seed,https://www.linkedin.com/in/aditikapoor16,Recently closed a small round.
5f2a4619-6cd9-4d47-b7b0-745e2d1f61b7,Rohan Verma,rohan.verma@smarthire.in,PM,EduNext,"Mumbai, India",Ai blockchain healthtech logistics investor. Building a solution for blockchain.,Fintech blockchain iot cleantech ai fintech ecommerce ecommerce. Experienced in logistics and telemedicine.,"logistics,ecommerce,AI",none,https://www.linkedin.com/in/rohanverma65,
dbaff69d-5c5c-4dbc-872d-68446c57b12b,Ritika Bose,ritika.bose@greenvolt.in,Co-founder,AgriFyTech,"Chennai, India",Ecommerce mobility mobility blockchain ecommerce. Building a solution for logistics.,Iot fintech mobility edtech cleantech mobility iot ecommerce. Experienced in ecommerce and gaming.,"IoT,ecommerce,healthtech",none,https://www.linkedin.com/in/ritikabose74,Exploring partnerships with corporates.
84c62385-9e00-4cc8-9534-3afaf505e77f,Vivaan Patel,vivaan.patel@techsutra.in,Other,SmartHire,"Ahmedabad, India",Investor sustainability blockchain telemedicine logistics. Building a solution for IoT.,Marketplace investor marketplace ecommerce logistics fintech healthtech fintech. Experienced in fintech and blockchain.,"logistics,ecommerce,edtech",none,https://www.linkedin.com/in/vivaanpatel39,Recently closed a small round.
eee2b799-2913-4d97-9e33-1750d501cfb0,Isha Iyer,isha.iyer@skillhub.in,Engineer,HealthBridge,"Bengaluru, India",Gaming mobility logistics logistics gaming. Building a solution for marketplace.,Sustainability ecommerce iot edtech iot cleantech telemedicine ai. Experienced in IoT and edtech.,"cloud,healthtech,blockchain",seed,https://www.linkedin.com/in/ishaiyer33,Recently closed a small round.
8a6b7a59-1748-45f9-b9d9-10bf25bad36a,Arjun Menon,arjun.menon@neomart.in,Engineer,FarmIoT,"Bengaluru, India",Gaming ai gaming edtech investor. Building a solution for logistics.,Mobility telemedicine ai fintech cloud healthtech gaming mobility. Experienced in blockchain and telemedicine.,"sustainability,fintech,logistics",seed,https://www.linkedin.com/in/arjunmenon74,
2cec69a0-456b-4d00-a67c-601cd2f6af8a,Vivaan Kulkarni,vivaan.kulkarni@healthbridge.in,Co-founder,EduNext,"Kolkata, India",Marketplace ecommerce logistics ai healthtech. Building a solution for cleantech.,Edtech investor cloud iot cleantech cleantech marketplace edtech. Experienced in investor and cleantech.,"fintech,investor,ecommerce",growth,https://www.linkedin.com/in/vivaankulkarni70,Focused on user acquisition.
c6c5ef00-a53f-4d2b-9c2e-dcea30f8195f,Rahul Kapoor,rahul.kapoor@cloudnova.in,Engineer,TechSutra,"Chennai, India",Ecommerce mobility investor logistics gaming. Building a solution for healthtech.,Sustainability telemedicine marketplace healthtech telemedicine iot ai cloud. Experienced in gaming and investor.,"marketplace,blockchain,gaming",growth,https://www.linkedin.com/in/rahulkapoor57,Expanding into new geographies.
29031943-00c7-4b36-99cb-c796cd8d4108,Arjun Gupta,arjun.gupta@smarthire.in,Co-founder,SmartHire,"Kolkata, India",Edtech ecommerce blockchain gaming iot. Building a solution for fintech.,Investor logistics healthtech cleantech telemedicine healthtech ai cloud. Experienced in blockchain and AI.,"gaming,edtech,investor",none,https://www.linkedin.com/in/arjungupta21,Recently closed a small round.
c1cf810e-3c0b-4522-880a-c449fee8f698,Rohan Sharma,rohan.sharma@healthbridge.in,Co-founder,DataMind,"Delhi, India",Ai marketplace fintech cleantech cleantech. Building a solution for sustainability.,Mobility fintech iot healthtech marketplace cloud marketplace blockchain. Experienced in cleantech and telemedicine.,"telemedicine,ecommerce,investor",pre-seed,https://www.linkedin.com/in/rohansharma44,Exploring partnerships with corporates.
af18616b-2be0-4b57-afb0-43fe2fd765f2,Sanya Mehta,sanya.mehta@edunext.in,Other,FinPeak,"Chennai, India",Marketplace investor telemedicine ecommerce blockchain. Building a solution for healthtech.,Telemedicine ecommerce cloud sustainability ai marketplace fintech edtech. Experienced in logistics and cloud.,"blockchain,telemedicine,healthtech",seed,https://www.linkedin.com/in/sanyamehta40,Focused on user acquisition.
f3739cff-e268-491c-9e7d-efa6db6dbcbe,Isha Pandey,isha.pandey@finpeak.in,Co-founder,AgriFyTech,"Lucknow, India",Mobility telemedicine telemedicine iot logistics. Building a solution for logistics.,Marketplace cleantech ai ai investor healthtech edtech blockchain. Experienced in marketplace and investor.,"healthtech,marketplace,mobility",series A,https://www.linkedin.com/in/ishapandey49,
a921b251-823a-4ac8-954a-1ece6d060d03,Ritika Bose,ritika.bose@smarthire.in,PM,HealthBridge,"Jaipur, India",Marketplace iot blockchain ecommerce telemedicine. Building a solution for healthtech.,Mobility edtech cloud ecommerce edtech edtech cleantech sustainability. Experienced in edtech and gaming.,"logistics,telemedicine,ecommerce",series A,https://www.linkedin.com/in/ritikabose48,Recently closed a small round.
69a6696a-ef16-4f63-bc82-45b6e77a3e31,Rohan Singh,rohan.singh@skillhub.in,PM,GreenVolt,"Lucknow, India",Marketplace ecommerce blockchain sustainability cleantech. Building a solution for mobility.,Iot investor mobility fintech investor sustainability logistics cleantech. Experienced in edtech and IoT.,"IoT,edtech,telemedicine",pre-seed,https://www.linkedin.com/in/rohansingh45,Focused on user acquisition.
6e77c6ae-c531-4717-ac6c-1cff415b2784,Aditi Kapoor,aditi.kapoor@skillhub.in,PM,TechSutra,"Chennai, India",Ai healthtech cloud edtech marketplace. Building a solution for sustainability.,Healthtech iot healthtech logistics fintech fintech investor healthtech. Experienced in blockchain and gaming.,"sustainability,investor,marketplace",pre-seed,https://www.linkedin.com/in/aditikapoor79,Recently closed a small round.
18fe2cab-ac0c-4912-9747-68412b74a72b,Aditi Chopra,aditi.chopra@skillhub.in,Investor,SmartHire,"Bengaluru, India",Gaming iot ai healthtech sustainability. Building a solution for AI.,Investor edtech iot telemedicine fintech fintech mobility fintech. Experienced in investor and IoT.,"sustainability,ecommerce,investor",seed,https://www.linkedin.com/in/aditichopra53,Exploring partnerships with corporates.
7e7171a1-985d-458c-9f8c-cddb3ff6a72b,Aditya Verma,aditya.verma@farmiot.in,Co-founder,CloudNova,"Bengaluru, India",Gaming ai telemedicine mobility cloud. Building a solution for investor.,Telemedicine ai cloud ecommerce investor logistics mobility blockchain. Experienced in sustainability and fintech.,"mobility,cleantech,AI",none,https://www.linkedin.com/in/adityaverma28,Looking for funding opportunities.
56ada35c-3ca8-4dff-9bbd-f7225d2520b1,Isha Rastogi,isha.rastogi@greenvolt.in,PM,FinPeak,"Ahmedabad, India",Telemedicine edtech telemedicine marketplace edtech. Building a solution for healthtech.,Edtech sustainability healthtech edtech cloud gaming cloud investor. Experienced in cleantech and ecommerce.,"telemedicine,blockchain,AI",none,https://www.linkedin.com/in/isharastogi40,Exploring partnerships with corporates.
ccd392b1-2d7f-4c81-92bc-a1887bba506c,Kavya Sharma,kavya.sharma@cloudnova.in,Engineer,TechSutra,"Bengaluru, India",Edtech investor edtech iot logistics. Building a solution for blockchain.,Investor logistics cloud cleantech marketplace blockchain cleantech investor. Experienced in blockchain and fintech.,"gaming,healthtech,fintech",seed,https://www.linkedin.com/in/kavyasharma76,Focused on user acquisition.
4edfa38e-2d8f-4ef7-aca7-c3c96f3995ec,Siddharth Singh,siddharth.singh@neomart.in,Investor,NeoMart,"Chennai, India",Investor ai cleantech ecommerce ecommerce. Building a solution for sustainability.,Investor marketplace blockchain healthtech marketplace cleantech mobility sustainability. Experienced in cleantech and investor.,"edtech,blockchain,IoT",pre-seed,https://www.linkedin.com/in/siddharthsingh96,Exploring partnerships with corporates.
4336b283-7faa-4615-91b2-b539e9b52e09,Rahul Kapoor,rahul.kapoor@medcura.in,PM,EduNext,"Jaipur, India",Fintech sustainability blockchain sustainability iot. Building a solution for blockchain.,Ai ecommerce fintech fintech sustainability mobility mobility fintech. Experienced in sustainability and edtech.,"mobility,blockchain,cloud",series A,https://www.linkedin.com/in/rahulkapoor47,Expanding into new geographies.
a426b408-0675-40ea-82ff-7e376bb46083,Kavya Pandey,kavya.pandey@smarthire.in,PM,FinPeak,"Mumbai, India",Cleantech fintech fintech fintech gaming. Building a solution for ecommerce.,Fintech gaming mobility ai edtech logistics cloud cloud. Experienced in mobility and cloud.,"investor,ecommerce,cleantech",seed,https://www.linkedin.com/in/kavyapandey86,Expanding into new geographies.
